wordpair_id,gameID,target1,target2,variable,value,Prediction_SWOW
ash-snake,486052-490835,ash,snake,clueOption3,black,1
ash-snake,486112-490466,ash,snake,clueOption1,slither,2
ash-snake,486112-490466,ash,snake,clueOption2,fire,1
ash-snake,486112-490466,ash,snake,clueOption3,flames,1
ash-snake,486514-466626,ash,snake,clueOption1,shed,2
ash-snake,486514-466626,ash,snake,clueOption2,death,1
ash-snake,486514-466626,ash,snake,clueOption3,hell,1
ash-snake,486514-466626,ash,snake,clueOption4,serpent,2
ash-snake,486514-466626,ash,snake,clueOption5,skin,2
ash-snake,487223-477222,ash,snake,clueOption1,camouflage,2
ash-snake,487223-477222,ash,snake,clueOption2,small,2
ash-snake,487223-477222,ash,snake,clueOption3,pokemon,2
ash-snake,487409-487333,ash,snake,clueOption1,embers,2
ash-snake,487409-487333,ash,snake,clueOption2,fire,1
ash-snake,487409-487333,ash,snake,clueOption3,reptile,2
ash-snake,487468-490008,ash,snake,clueOption1,serpent,2
ash-snake,487468-490008,ash,snake,clueOption2,slytherin,2
ash-snake,487468-490008,ash,snake,clueOption3,fire,1
ash-snake,488171-466122,ash,snake,clueOption1,campfire,1
ash-snake,488171-466122,ash,snake,clueOption2,scary,2
ash-snake,488171-466122,ash,snake,clueOption3,annoying,2
ash-snake,490556-458799,ash,snake,clueOption1,eve,2
ash-snake,490556-458799,ash,snake,clueOption2,hawaii,2
ash-snake,490556-458799,ash,snake,clueOption3,volcano,1
ash-snake,490556-458799,ash,snake,clueOption4,lava,1
ash-snake,490556-458799,ash,snake,clueOption5,pet,2
ash-snake,490576-485731,ash,snake,clueOption1,desert,2
ash-snake,490576-485731,ash,snake,clueOption2,cook,1
ash-snake,490576-485731,ash,snake,clueOption3,wild,2
ash-snake,490603-458355,ash,snake,clueOption1,hiss,2
ash-snake,490603-458355,ash,snake,clueOption2,burn,1
ash-snake,490603-458355,ash,snake,clueOption3,fire,1
ash-snake,490624-466707,ash,snake,clueOption1,black,1
ash-snake,490624-466707,ash,snake,clueOption2,hell,1
ash-snake,490624-466707,ash,snake,clueOption3,serpent,2
ash-snake,491095-486542,ash,snake,clueOption1,dry,1
ash-snake,491095-486542,ash,snake,clueOption2,reptile,2
ash-snake,491095-486542,ash,snake,clueOption3,desert,2
ash-snake,491095-486542,ash,snake,clueOption4,medusa,2
bet-dream,455383-451866,bet,dream,clueOption1,goal,2
bet-dream,455383-451866,bet,dream,clueOption2,achieve,2
bet-dream,455383-451866,bet,dream,clueOption3,accomplishment,2
bet-dream,455606-490832,bet,dream,clueOption1,wishes,2
bet-dream,455606-490832,bet,dream,clueOption2,unattainable,2
bet-dream,455606-490832,bet,dream,clueOption3,win,1
bet-dream,455664-456812,bet,dream,clueOption1,money,1
bet-dream,455664-456812,bet,dream,clueOption2,sleep,2
bet-dream,455664-456812,bet,dream,clueOption3,casino,1
bet-dream,457037-457239,bet,dream,clueOption1,troy,2
bet-dream,457037-457239,bet,dream,clueOption2,school,2
bet-dream,457037-457239,bet,dream,clueOption3,safety,1
bet-dream,457425-475416,bet,dream,clueOption1,goal,2
bet-dream,457425-475416,bet,dream,clueOption2,aspire,2
bet-dream,457425-475416,bet,dream,clueOption3,hope,2
bet-dream,457520-487881,bet,dream,clueOption1,wish,2
bet-dream,457520-487881,bet,dream,clueOption2,money,1
bet-dream,457520-487881,bet,dream,clueOption3,win,1
bet-dream,457564-463955,bet,dream,clueOption1,chance,1
bet-dream,457564-463955,bet,dream,clueOption2,unrealistic,2
bet-dream,457564-463955,bet,dream,clueOption3,gander,2
bet-dream,458120-464965,bet,dream,clueOption1,goal,2
bet-dream,458120-464965,bet,dream,clueOption2,poker,1
bet-dream,458120-464965,bet,dream,clueOption3,guess,1
bet-dream,458387-458129,bet,dream,clueOption1,risky,1
bet-dream,458387-458129,bet,dream,clueOption2,fictional,2
bet-dream,458387-458129,bet,dream,clueOption3,deal,1
bet-dream,463818-486590,bet,dream,clueOption1,gamble,1
bet-dream,463818-486590,bet,dream,clueOption2,hope,2
bet-dream,463818-486590,bet,dream,clueOption3,win,1
bet-dream,463852-487338,bet,dream,clueOption1,casino,1
bet-dream,463852-487338,bet,dream,clueOption2,vegas,2
bet-dream,463852-487338,bet,dream,clueOption3,win,1
bet-dream,463890-465862,bet,dream,clueOption1,hope,2
bet-dream,463890-465862,bet,dream,clueOption2,uncertain,1
bet-dream,463890-465862,bet,dream,clueOption3,uncontrollable,2
bet-dream,463946-472824,bet,dream,clueOption1,aspiration,2
bet-dream,463946-472824,bet,dream,clueOption2,goal,2
bet-dream,463946-472824,bet,dream,clueOption3,deal,1
bet-dream,463946-472824,bet,dream,clueOption4,confidence,1
bet-dream,463960-455649,bet,dream,clueOption1,gamble,1
bet-dream,463960-455649,bet,dream,clueOption2,risk,1
bet-dream,463960-455649,bet,dream,clueOption3,night,2
bet-dream,464103-465376,bet,dream,clueOption1,vegas,2
bet-dream,464103-465376,bet,dream,clueOption2,lottery,1
bet-dream,464103-465376,bet,dream,clueOption3,uncontrollable,2
bet-dream,464103-465376,bet,dream,clueOption4,chance,1
bet-dream,464255-486078,bet,dream,clueOption1,hope,2
bet-dream,464255-486078,bet,dream,clueOption2,guess,1
bet-dream,464255-486078,bet,dream,clueOption3,think,2
bet-dream,464313-456825,bet,dream,clueOption1,unlikely,1
bet-dream,464313-456825,bet,dream,clueOption2,unrealistic,2
bet-dream,464313-456825,bet,dream,clueOption3,neuroactive,2
bet-dream,464439-476054,bet,dream,clueOption1,lottery,1
bet-dream,464439-476054,bet,dream,clueOption2,gamble,1
bet-dream,464439-476054,bet,dream,clueOption3,vegas,2
bet-dream,465668-490018,bet,dream,clueOption1,gamble,1
bet-dream,465668-490018,bet,dream,clueOption2,wager,1
bet-dream,465668-490018,bet,dream,clueOption3,vision,2
bet-dream,466145-475071,bet,dream,clueOption1,risk,1
bet-dream,466145-475071,bet,dream,clueOption2,hope,2
bet-dream,466145-475071,bet,dream,clueOption3,gambling,1
bet-dream,466195-455551,bet,dream,clueOption1,sleep,2
bet-dream,466195-455551,bet,dream,clueOption2,thoughts,2
bet-dream,466195-455551,bet,dream,clueOption3,hopes,2
bet-dream,466195-455551,bet,dream,clueOption4,deal,1
bet-dream,466195-455551,bet,dream,clueOption5,understanding,2
bet-dream,466195-455551,bet,dream,clueOption6,risk,1
bet-dream,466351-465700,bet,dream,clueOption1,ambition,2
bet-dream,466351-465700,bet,dream,clueOption2,risk,1
bet-dream,466351-465700,bet,dream,clueOption3,chase,1
bet-dream,472844-473444,bet,dream,clueOption1,success,2
bet-dream,472844-473444,bet,dream,clueOption2,money,1
bet-dream,472844-473444,bet,dream,clueOption3,win,1
bet-dream,472848-466189,bet,dream,clueOption1,risk,1
bet-dream,472848-466189,bet,dream,clueOption2,hope,2
bet-dream,472848-466189,bet,dream,clueOption3,aspiration,2
bet-dream,473115-463794,bet,dream,clueOption1,fantasy,2
bet-dream,473115-463794,bet,dream,clueOption2,trade,1
bet-dream,473115-463794,bet,dream,clueOption3,sleep,2
bet-dream,473115-463794,bet,dream,clueOption4,follow,2
bet-dream,473130-490559,bet,dream,clueOption1,affirmation,1
bet-dream,473130-490559,bet,dream,clueOption2,billionaire,2
bet-dream,473130-490559,bet,dream,clueOption3,laid,2
bet-dream,473130-490559,bet,dream,clueOption4,aspiration,2
bet-dream,473184-487224,bet,dream,clueOption1,gambling,1
bet-dream,473184-487224,bet,dream,clueOption2,money,1
bet-dream,473184-487224,bet,dream,clueOption3,winning,1
bet-dream,473468-490173,bet,dream,clueOption1,hypothetical,2
bet-dream,473468-490173,bet,dream,clueOption2,sleep,2
bet-dream,473468-490173,bet,dream,clueOption3,money,1
bet-dream,473706-458155,bet,dream,clueOption1,deal,1
bet-dream,473706-458155,bet,dream,clueOption2,decision,1
bet-dream,473706-458155,bet,dream,clueOption3,wander,2
bet-dream,473736-473763,bet,dream,clueOption1,gamble,1
bet-dream,473736-473763,bet,dream,clueOption2,sleep,2
bet-dream,473736-473763,bet,dream,clueOption3,money,1
bet-dream,473736-473763,bet,dream,clueOption4,aspire,2
bet-dream,473749-473360,bet,dream,clueOption1,hypothetical,2
bet-dream,473749-473360,bet,dream,clueOption2,imagination,2
bet-dream,473749-473360,bet,dream,clueOption3,noun,1
bet-dream,474297-455411,bet,dream,clueOption1,gamble,1
bet-dream,474297-455411,bet,dream,clueOption2,poker,1
bet-dream,474297-455411,bet,dream,clueOption3,imagine,2
bet-dream,474298-475599,bet,dream,clueOption1,lottery,1
bet-dream,474298-475599,bet,dream,clueOption2,casino,1
bet-dream,474298-475599,bet,dream,clueOption3,wish,2
bet-dream,475267-490546,bet,dream,clueOption1,foresee,2
bet-dream,475267-490546,bet,dream,clueOption2,envision,2
bet-dream,475267-490546,bet,dream,clueOption3,predict,1
bet-dream,475267-490546,bet,dream,clueOption4,vision,2
bet-dream,475561-473741,bet,dream,clueOption1,desire,2
bet-dream,475561-473741,bet,dream,clueOption2,future,2
bet-dream,475561-473741,bet,dream,clueOption3,wish,2
bet-dream,475635-488152,bet,dream,clueOption1,challenge,1
bet-dream,475635-488152,bet,dream,clueOption2,goal,2
bet-dream,475635-488152,bet,dream,clueOption3,game,1
bet-dream,475843-472942,bet,dream,clueOption1,gamble,1
bet-dream,475843-472942,bet,dream,clueOption2,sleep,2
bet-dream,475843-472942,bet,dream,clueOption3,winning,1
bet-dream,475881-473301,bet,dream,clueOption1,chance,1
bet-dream,475881-473301,bet,dream,clueOption2,go,2
bet-dream,475881-473301,bet,dream,clueOption3,stretch,2
bet-dream,485894-457849,bet,dream,clueOption1,aspiration,2
bet-dream,485894-457849,bet,dream,clueOption2,chance,1
bet-dream,485894-457849,bet,dream,clueOption3,money,1
bet-dream,486041-457632,bet,dream,clueOption1,wish,2
bet-dream,486041-457632,bet,dream,clueOption2,want,2
bet-dream,486041-457632,bet,dream,clueOption3,entrepreneur,2
bet-dream,486041-457632,bet,dream,clueOption4,gamble,1
bet-dream,486051-473300,bet,dream,clueOption1,aspiration,2
bet-dream,486051-473300,bet,dream,clueOption2,challenge,1
bet-dream,486051-473300,bet,dream,clueOption3,goal,2
bet-dream,486052-490835,bet,dream,clueOption1,gamble,1
bet-dream,486052-490835,bet,dream,clueOption2,money,1
bet-dream,486052-490835,bet,dream,clueOption3,night,2
bet-dream,486112-490466,bet,dream,clueOption1,nightmare,2
bet-dream,486112-490466,bet,dream,clueOption2,gamble,1
bet-dream,486112-490466,bet,dream,clueOption3,sleep,2
bet-dream,486514-466626,bet,dream,clueOption1,gamble,1
bet-dream,486514-466626,bet,dream,clueOption2,lottery,1
bet-dream,486514-466626,bet,dream,clueOption3,sleep,2
bet-dream,487223-477222,bet,dream,clueOption1,luck,1
bet-dream,487223-477222,bet,dream,clueOption2,chance,1
bet-dream,487223-477222,bet,dream,clueOption3,hope,2
bet-dream,487409-487333,bet,dream,clueOption1,gamble,1
bet-dream,487409-487333,bet,dream,clueOption2,sleep,2
bet-dream,487409-487333,bet,dream,clueOption3,tired,2
bet-dream,487468-490008,bet,dream,clueOption1,imagination,2
bet-dream,487468-490008,bet,dream,clueOption2,poker,1
bet-dream,487468-490008,bet,dream,clueOption3,intuition,2
bet-dream,488171-466122,bet,dream,clueOption1,goal,2
bet-dream,488171-466122,bet,dream,clueOption2,aspiration,2
bet-dream,488171-466122,bet,dream,clueOption3,win,1
bet-dream,490556-458799,bet,dream,clueOption1,sleep,2
bet-dream,490556-458799,bet,dream,clueOption2,unsure,1
bet-dream,490556-458799,bet,dream,clueOption3,uncertain,1
bet-dream,490556-458799,bet,dream,clueOption4,ambition,2
bet-dream,490556-458799,bet,dream,clueOption5,ambitious,2
bet-dream,490576-485731,bet,dream,clueOption1,promise,1
bet-dream,490576-485731,bet,dream,clueOption2,sleep,2
bet-dream,490576-485731,bet,dream,clueOption3,unrealizable,2
bet-dream,490603-458355,bet,dream,clueOption1,gamble,1
bet-dream,490603-458355,bet,dream,clueOption2,vegas,2
bet-dream,490603-458355,bet,dream,clueOption3,sports,1
bet-dream,490624-466707,bet,dream,clueOption1,sharkboy,2
bet-dream,490624-466707,bet,dream,clueOption2,lavagirl,2
bet-dream,490624-466707,bet,dream,clueOption3,money,1
bet-dream,490624-466707,bet,dream,clueOption4,casino,1
bet-dream,491095-486542,bet,dream,clueOption1,gamble,1
bet-dream,491095-486542,bet,dream,clueOption2,aspiration,2
bet-dream,491095-486542,bet,dream,clueOption3,confidence,1
birth-hand,455383-451866,birth,hand,clueOption1,obgyn,2
birth-hand,455383-451866,birth,hand,clueOption2,newborn,1
birth-hand,455383-451866,birth,hand,clueOption3,delivery,1
birth-hand,455606-490832,birth,hand,clueOption1,human,2
birth-hand,455606-490832,birth,hand,clueOption2,body,2
birth-hand,455606-490832,birth,hand,clueOption3,life,1
birth-hand,455664-456812,birth,hand,clueOption1,finger,2
birth-hand,455664-456812,birth,hand,clueOption2,baby,1
birth-hand,455664-456812,birth,hand,clueOption3,hospital,1
birth-hand,457037-457239,birth,hand,clueOption1,fingers,2
birth-hand,457037-457239,birth,hand,clueOption2,toes,2
birth-hand,457037-457239,birth,hand,clueOption3,baby,1
birth-hand,457425-475416,birth,hand,clueOption1,fingers,2
birth-hand,457425-475416,birth,hand,clueOption2,body,2
birth-hand,457425-475416,birth,hand,clueOption3,small,2
birth-hand,457520-487881,birth,hand,clueOption1,body,2
birth-hand,457520-487881,birth,hand,clueOption2,living,1
birth-hand,457520-487881,birth,hand,clueOption3,part,2
birth-hand,457564-463955,birth,hand,clueOption1,gynecologist,2
birth-hand,457564-463955,birth,hand,clueOption2,delivery,1
birth-hand,457564-463955,birth,hand,clueOption3,child,1
birth-hand,458120-464965,birth,hand,clueOption1,doctor,2
birth-hand,458120-464965,birth,hand,clueOption2,baby,1
birth-hand,458120-464965,birth,hand,clueOption3,give,2
birth-hand,458387-458129,birth,hand,clueOption1,day,1
birth-hand,458387-458129,birth,hand,clueOption2,miracle,1
birth-hand,458387-458129,birth,hand,clueOption3,bless,2
birth-hand,463818-486590,birth,hand,clueOption1,fingerprint,2
birth-hand,463818-486590,birth,hand,clueOption2,certificate,1
birth-hand,463818-486590,birth,hand,clueOption3,print,2
birth-hand,463852-487338,birth,hand,clueOption1,defect,1
birth-hand,463852-487338,birth,hand,clueOption2,deliver,1
birth-hand,463852-487338,birth,hand,clueOption3,hold,2
birth-hand,463890-465862,birth,hand,clueOption1,delivery,1
birth-hand,463890-465862,birth,hand,clueOption2,surgery,2
birth-hand,463890-465862,birth,hand,clueOption3,physiology,2
birth-hand,463946-472824,birth,hand,clueOption1,deliver,1
birth-hand,463946-472824,birth,hand,clueOption2,hospital,1
birth-hand,463946-472824,birth,hand,clueOption3,baby,1
birth-hand,463946-472824,birth,hand,clueOption4,fetus,1
birth-hand,463946-472824,birth,hand,clueOption5,womb,1
birth-hand,463946-472824,birth,hand,clueOption6,contraction,2
birth-hand,463960-455649,birth,hand,clueOption1,deliver,1
birth-hand,463960-455649,birth,hand,clueOption2,hold,2
birth-hand,463960-455649,birth,hand,clueOption3,squeeze,2
birth-hand,464103-465376,birth,hand,clueOption1,baby,1
birth-hand,464103-465376,birth,hand,clueOption2,pregnant,1
birth-hand,464103-465376,birth,hand,clueOption3,labor,1
birth-hand,464255-486078,birth,hand,clueOption1,newborn,1
birth-hand,464255-486078,birth,hand,clueOption2,fingers,2
birth-hand,464255-486078,birth,hand,clueOption3,small,2
birth-hand,464313-456825,birth,hand,clueOption1,toddler,1
birth-hand,464313-456825,birth,hand,clueOption2,crawl,1
birth-hand,464313-456825,birth,hand,clueOption3,hold,2
birth-hand,464439-476054,birth,hand,clueOption1,body,2
birth-hand,464439-476054,birth,hand,clueOption2,body part,2
birth-hand,464439-476054,birth,hand,clueOption3,born,1
birth-hand,464439-476054,birth,hand,clueOption4,baby,1
birth-hand,464439-476054,birth,hand,clueOption5,grasping,2
birth-hand,465668-490018,birth,hand,clueOption1,sistine,2
birth-hand,465668-490018,birth,hand,clueOption2,creation,1
birth-hand,465668-490018,birth,hand,clueOption3,baby,1
birth-hand,465668-490018,birth,hand,clueOption4,small,2
birth-hand,466145-475071,birth,hand,clueOption1,delivery,1
birth-hand,466145-475071,birth,hand,clueOption2,obgyn,2
birth-hand,466145-475071,birth,hand,clueOption3,baby,1
birth-hand,466195-455551,birth,hand,clueOption1,pregnancy,1
birth-hand,466195-455551,birth,hand,clueOption2,c-section,2
birth-hand,466195-455551,birth,hand,clueOption3,date,1
birth-hand,466195-455551,birth,hand,clueOption4,fingers,2
birth-hand,466195-455551,birth,hand,clueOption5,right,2
birth-hand,466195-455551,birth,hand,clueOption6,left,2
birth-hand,466195-455551,birth,hand,clueOption7,body part,2
birth-hand,466351-465700,birth,hand,clueOption1,baby,1
birth-hand,466351-465700,birth,hand,clueOption2,delivery,1
birth-hand,466351-465700,birth,hand,clueOption3,nurse,2
birth-hand,472844-473444,birth,hand,clueOption1,umbilical,2
birth-hand,472844-473444,birth,hand,clueOption2,child,1
birth-hand,472844-473444,birth,hand,clueOption3,deliver,1
birth-hand,472848-466189,birth,hand,clueOption1,human,2
birth-hand,472848-466189,birth,hand,clueOption2,baby,1
birth-hand,472848-466189,birth,hand,clueOption3,deliver,1
birth-hand,473115-463794,birth,hand,clueOption1,infant,1
birth-hand,473115-463794,birth,hand,clueOption2,tiny,2
birth-hand,473115-463794,birth,hand,clueOption3,fingers,2
birth-hand,473115-463794,birth,hand,clueOption4,rattle,1
birth-hand,473130-490559,birth,hand,clueOption1,baptize,1
birth-hand,473130-490559,birth,hand,clueOption2,defect,1
birth-hand,473130-490559,birth,hand,clueOption3,deformity,2
birth-hand,473130-490559,birth,hand,clueOption4,birthmark,2
birth-hand,473184-487224,birth,hand,clueOption1,babies,1
birth-hand,473184-487224,birth,hand,clueOption2,children,1
birth-hand,473184-487224,birth,hand,clueOption3,body,2
birth-hand,473468-490173,birth,hand,clueOption1,life,1
birth-hand,473468-490173,birth,hand,clueOption2,human,2
birth-hand,473468-490173,birth,hand,clueOption3,produce,1
birth-hand,473706-458155,birth,hand,clueOption1,obgyn,2
birth-hand,473706-458155,birth,hand,clueOption2,doctor,2
birth-hand,473706-458155,birth,hand,clueOption3,mother,1
birth-hand,473706-458155,birth,hand,clueOption4,marriage,1
birth-hand,473706-458155,birth,hand,clueOption5,child,1
birth-hand,473706-458155,birth,hand,clueOption6,baby,1
birth-hand,473736-473763,birth,hand,clueOption1,baby,1
birth-hand,473736-473763,birth,hand,clueOption2,deliver,1
birth-hand,473736-473763,birth,hand,clueOption3,human,2
birth-hand,473749-473360,birth,hand,clueOption1,baby,1
birth-hand,473749-473360,birth,hand,clueOption2,symbols,2
birth-hand,473749-473360,birth,hand,clueOption3,creation,1
birth-hand,474297-455411,birth,hand,clueOption1,fingers,2
