gameID,clueFinal,Acc,Level,wordpair_id,target1,target2,words_in_patch,patchsize
455606-490832,makeup,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
455664-456812,golden,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
457037-457239,puberty,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
457425-475416,light,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
457520-487881,bright,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
457564-463955,spark,1,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
458120-464965,shooting star,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
458387-458129,rapid,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
463818-486590,lighter,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
463852-487338,spark,1,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
463890-465862,firework,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
463946-472824,firework,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
463960-455649,flash,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
464103-465376,firefly,1,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
464255-486078,flash,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
464313-456825,flash,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
464439-476054,lightning,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
465668-490018,flash,1,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
466145-475071,fast,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
466195-455551,speedy,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
466351-465700,flash,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
472844-473444,comet,1,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
472848-466189,lightning,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473115-463794,lighter,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473130-490559,star,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473184-487224,youthful,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473465-486010,sparks,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473468-490173,bright,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473645-477476,firefly,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473706-458155,fireworks,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473736-473763,Lamborghini,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
473749-473360,descriptors,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
474297-455411,firefly,1,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
474298-475599,flicker,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
475267-490546,candle,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
475561-473741,lightning,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
475635-488152,fireflies,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
475843-472942,qg,1,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
475881-473301,light,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
485894-457849,light,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
485903-475628,highlight,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
486041-457632,glowbug,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
486051-473300,spark,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
486052-490835,bright,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
486112-490466,lit,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
486514-466626,lightning,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
487223-477222,lightbulb,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
487409-487333,fast,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
487468-490008,rave,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
488171-466122,speed,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
490556-458799,spark,1,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
490576-485731,meteor,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
490603-458355,lightning,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
490624-466707,speed,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
491095-486542,eels,0,Medium,glow-quick,glow,quick,"candle,light,makeup,fast,puberty,fire,overwhelming,match,speed,flame,flash,firefly,lighter,fireworks,lightning bug,flashlight,asteroid,shiny,sparkler,bright,firework,shine,adjectives,glowstick,flicker,lightening,highlight,spark,synonyms,firecracker,meteor,lightning,jellyfish",33
454955-472987,jewelry,1,Easy,gold-silver,gold,silver,"jewelry,riches,metal,bronze,valuable,metals,dig,rich,expensive,money,precious,elements,necklace,ores,medal,Christmas,shine,element,mineral,colors",20
455383-451866,valuable,1,Easy,gold-silver,gold,silver,"jewelry,riches,metal,bronze,valuable,metals,dig,rich,expensive,money,precious,elements,necklace,ores,medal,Christmas,shine,element,mineral,colors",20
